date,trade_code,treatment,searches,price,bookings,revenue
2025-03-31T00:00:00Z,U7,treatment,4375,1985.76,244,484524.23
2025-03-31T00:00:00Z,W2,treatment,4522,2255.01,244,550221.33
2025-03-31T00:00:00Z,W6,control,6450,1602.49,271,434274.95
2025-03-31T00:00:00Z,W8,control,10152,3538.25,345,1220695.24
2025-03-31T00:00:00Z,Y1,treatment,6026,2033.75,336,683341.13
2025-03-31T00:00:00Z,Y2,control,3165,2057.67,144,296304.06
2025-03-31T00:00:00Z,Y5,treatment,4653,2052.19,267,547935.23
2025-03-31T00:00:00Z,Y8,treatment,5065,1772.67,268,475075.85
2025-03-31T00:00:00Z,Z2,treatment,2781,2377.12,172,408864.43
2025-03-31T00:00:00Z,Z5,control,6925,2146.22,316,678204.65
2025-04-01T00:00:00Z,A1,control,5099,1515.85,239,362287.37
2025-04-01T00:00:00Z,A6,control,4626,1771.41,246,435766.08
2025-04-01T00:00:00Z,A7,treatment,6734,2679.33,213,570697.38
2025-04-01T00:00:00Z,A8,control,7993,3010.41,205,617134.94
2025-04-01T00:00:00Z,B2,treatment,13902,4261.71,311,1325393.1
2025-04-01T00:00:00Z,C2,control,8121,2765.82,206,569758.64
2025-04-01T00:00:00Z,C3,treatment,9221,3974.65,269,1069179.74
2025-04-01T00:00:00Z,C4,control,5291,1654.77,331,547728.76
2025-04-01T00:00:00Z,C6,treatment,8389,3058.13,247,755359.19
2025-04-01T00:00:00Z,D5,treatment,21614,4654.35,752,3500069.35
2025-04-01T00:00:00Z,D9,treatment,5642,2163.38,325,703098.98
2025-04-01T00:00:00Z,E0,treatment,5633,2330.37,227,528993.41
2025-04-01T00:00:00Z,F0,control,5228,1415.14,203,287273.36
2025-04-01T00:00:00Z,F5,control,4276,3108.63,157,488054.91
2025-04-01T00:00:00Z,F6,treatment,5374,2433.45,290,705700.69
2025-04-01T00:00:00Z,F7,treatment,16301,3964.81,396,1570065.09
2025-04-01T00:00:00Z,F9,control,12216,3283.07,266,873295.85
2025-04-01T00:00:00Z,H1,control,4970,1584.78,358,567351.29
2025-04-01T00:00:00Z,I6,control,5268,1591.37,274,436036.39
2025-04-01T00:00:00Z,I7,control,4924,1997.65,181,361574.89
2025-04-01T00:00:00Z,I8,treatment,2681,1763.94,79,139351.31
2025-04-01T00:00:00Z,J1,control,4886,1891.93,181,342439.99
2025-04-01T00:00:00Z,J7,treatment,3703,2192.06,208,455949.4
2025-04-01T00:00:00Z,K7,treatment,5479,2402.25,307,737489.67
2025-04-01T00:00:00Z,K8,treatment,9154,2333.83,231,539114.46
2025-04-01T00:00:00Z,L4,control,17687,4279.48,329,1407948.94
2025-04-01T00:00:00Z,M5,control,21559,4571.38,675,3085684.07
2025-04-01T00:00:00Z,M9,control,9711,2235.55,249,556652.9
2025-04-01T00:00:00Z,N9,treatment,7922,3085.78,212,654186.35
2025-04-01T00:00:00Z,O0,control,18867,4664.67,461,2150412.14
2025-04-01T00:00:00Z,O3,control,5053,2223.33,289,642543.42
2025-04-01T00:00:00Z,P0,treatment,5296,1850.09,246,455121.63
2025-04-01T00:00:00Z,P1,control,10006,3766.85,302,1137588.62
2025-04-01T00:00:00Z,P4,treatment,7655,2195.29,236,518088.12
2025-04-01T00:00:00Z,Q6,treatment,5845,2371.78,203,481470.65
2025-04-01T00:00:00Z,R3,control,9916,3146.5,436,1371872.09
2025-04-01T00:00:00Z,R8,control,5649,2002.25,237,474532.25
2025-04-01T00:00:00Z,R9,treatment,6964,1644.63,442,726926.86
2025-04-01T00:00:00Z,S3,treatment,6443,2357.53,217,511583
2025-04-01T00:00:00Z,S8,treatment,8157,2764.39,206,569464.51
2025-04-01T00:00:00Z,S9,treatment,7240,3708.81,182,675003.75
2025-04-01T00:00:00Z,T4,control,4922,1628.14,240,390752.61
2025-04-01T00:00:00Z,T5,control,5273,2213.52,236,522391.27
2025-04-01T00:00:00Z,U6,control,6024,1991.04,363,722745.93
2025-04-01T00:00:00Z,U7,treatment,4834,1979.54,250,494885.5
2025-04-01T00:00:00Z,W2,treatment,5808,2686.34,372,999320.09
2025-04-01T00:00:00Z,W6,control,5351,2279.19,232,528771.02
2025-04-01T00:00:00Z,W8,control,8571,3758.35,348,1307906
2025-04-01T00:00:00Z,Y1,treatment,3399,1923.07,209,401921.98
2025-04-01T00:00:00Z,Y2,control,4881,1865.37,234,436496.04
2025-04-01T00:00:00Z,Y5,treatment,5055,2140.11,210,449423.36
2025-04-01T00:00:00Z,Y8,treatment,7714,1977.12,431,852140.06
2025-04-01T00:00:00Z,Z2,treatment,6963,2170.86,411,892222.93
2025-04-01T00:00:00Z,Z5,control,3297,1921.36,111,213270.52
2025-04-02T00:00:00Z,A1,control,6159,1862.4,320,595968.83
2025-04-02T00:00:00Z,A6,control,5839,2567.91,218,559804.56
2025-04-02T00:00:00Z,A7,treatment,4446,2747.5,103,282992.18
2025-04-02T00:00:00Z,A8,control,9673,3438.96,254,873496.26
2025-04-02T00:00:00Z,B2,treatment,22999,4348.03,601,2613163.68
2025-04-02T00:00:00Z,C2,control,7158,3192,301,960790.53
2025-04-02T00:00:00Z,C3,treatment,12320,2954.36,427,1261510.44
2025-04-02T00:00:00Z,C4,control,5744,1923.57,219,421261.68
2025-04-02T00:00:00Z,C6,treatment,7906,2785.55,178,495828.23
2025-04-02T00:00:00Z,D5,treatment,12834,4005.05,264,1057332.16
2025-04-02T00:00:00Z,D9,treatment,4004,1863.72,197,367152.52
2025-04-02T00:00:00Z,E0,treatment,5959,1803.31,300,540991.8
2025-04-02T00:00:00Z,F0,control,5393,2225.32,308,685399.12
2025-04-02T00:00:00Z,F5,control,8887,3607.25,284,1024459.29
2025-04-02T00:00:00Z,F6,treatment,6078,2216.72,313,693834.11
2025-04-02T00:00:00Z,F7,treatment,14444,5826.19,336,1957599.66
2025-04-02T00:00:00Z,F9,control,8330,3277.31,191,625966.16
2025-04-02T00:00:00Z,H1,control,4959,1919.01,168,322393.26
2025-04-02T00:00:00Z,I6,control,5664,2394.22,344,823612.77
2025-04-02T00:00:00Z,I7,control,6708,2330.79,285,664274.11
2025-04-02T00:00:00Z,I8,treatment,6522,2009.57,341,685262.51
2025-04-02T00:00:00Z,J1,control,5409,2939.73,394,1158253.78
2025-04-02T00:00:00Z,J7,treatment,6076,2182.36,335,731091.84
2025-04-02T00:00:00Z,K7,treatment,5096,1875.64,336,630214.98
2025-04-02T00:00:00Z,K8,treatment,10570,2695.73,205,552625.25
2025-04-02T00:00:00Z,L4,control,13945,4713.54,290,1366927.14
2025-04-02T00:00:00Z,M5,control,15132,4678.21,476,2226829.65
2025-04-02T00:00:00Z,M9,control,10890,3085.09,309,953294.03
2025-04-02T00:00:00Z,N9,treatment,9778,3497.39,348,1217091.06
2025-04-02T00:00:00Z,O0,control,23643,4430.3,377,1670224.24
2025-04-02T00:00:00Z,O3,control,5926,1796.87,208,373749.87
2025-04-02T00:00:00Z,P0,treatment,3793,1955.94,234,457689.08
2025-04-02T00:00:00Z,P1,control,10244,3451.13,261,900744.15
2025-04-02T00:00:00Z,P4,treatment,8283,3687.33,299,1102512.91
2025-04-02T00:00:00Z,Q6,treatment,4255,1930.56,244,471055.59
2025-04-02T00:00:00Z,R3,control,4142,3441.12,174,598754.59
2025-04-02T00:00:00Z,R8,control,5021,1626.22,356,578933.68
2025-04-02T00:00:00Z,R9,treatment,4720,1484.66,215,319201.01
2025-04-02T00:00:00Z,S3,treatment,5326,2154.43,262,564459.89
2025-04-02T00:00:00Z,S8,treatment,10703,2827.9,168,475086.6
2025-04-02T00:00:00Z,S9,treatment,8175,3343.55,294,983002.87
2025-04-02T00:00:00Z,T4,control,6619,2043.79,419,856347.07
2025-04-02T00:00:00Z,T5,control,4245,2459.49,202,496816.91
2025-04-02T00:00:00Z,U6,control,5166,2116.14,317,670817.65
2025-04-02T00:00:00Z,U7,treatment,6958,2359.77,300,707931.38
2025-04-02T00:00:00Z,W2,treatment,4917,1825.7,149,272028.99
2025-04-02T00:00:00Z,W6,control,4284,2526.14,220,555750.93
2025-04-02T00:00:00Z,W8,control,10273,2383.51,256,610177.64
2025-04-02T00:00:00Z,Y1,treatment,5538,2270.75,224,508648.93
2025-04-02T00:00:00Z,Y2,control,5431,2216.22,375,831083.01
2025-04-02T00:00:00Z,Y5,treatment,6618,2071.22,419,867843.24
2025-04-02T00:00:00Z,Y8,treatment,6513,1931.09,358,691331.75
2025-04-02T00:00:00Z,Z2,treatment,4605,2542.07,173,439778.53
2025-04-02T00:00:00Z,Z5,control,3988,2189.64,152,332825.8
2025-04-03T00:00:00Z,A1,control,5565,1541.6,284,437813.55
2025-04-03T00:00:00Z,A6,control,6744,1948.96,274,534016.29
2025-04-03T00:00:00Z,A7,treatment,7946,3475.5,338,1174718.28
2025-04-03T00:00:00Z,A8,control,8948,3334.51,287,957005.4
2025-04-03T00:00:00Z,B2,treatment,15829,4857.54,192,932648.23
2025-04-03T00:00:00Z,C2,control,8602,3555,291,1034506.16
2025-04-03T00:00:00Z,C3,treatment,8230,2722.56,300,816767.51
2025-04-03T00:00:00Z,C4,control,7514,1378.59,415,572115.47
2025-04-03T00:00:00Z,C6,treatment,9120,2461.5,256,630144.12
2025-04-03T00:00:00Z,D5,treatment,13634,4515.15,312,1408728.06
2025-04-03T00:00:00Z,D9,treatment,5983,1984.23,364,722258.11
2025-04-03T00:00:00Z,E0,treatment,4792,2123.95,241,511871.26
2025-04-03T00:00:00Z,F0,control,4132,1862.68,220,409788.75
2025-04-03T00:00:00Z,F5,control,11666,2636.7,556,1466006.18
2025-04-03T00:00:00Z,F6,treatment,5069,1815,267,484604.66
2025-04-03T00:00:00Z,F7,treatment,15649,4644.44,384,1783463.59
2025-04-03T00:00:00Z,F9,control,7483,2241.38,240,537931.05
2025-04-03T00:00:00Z,H1,control,4348,1742.37,193,336277.46
2025-04-03T00:00:00Z,I6,control,4928,2119.47,215,455685.96
2025-04-03T00:00:00Z,I7,control,6323,2133.19,323,689020.06
2025-04-03T00:00:00Z,I8,treatment,6599,1951.01,318,620421.98
2025-04-03T00:00:00Z,J1,control,5116,2042.61,295,602569.36
2025-04-03T00:00:00Z,J7,treatment,5498,2462.03,329,810006.94
2025-04-03T00:00:00Z,K7,treatment,6274,1985.02,362,718576.45
2025-04-03T00:00:00Z,K8,treatment,5630,2971.03,183,543698.92
2025-04-03T00:00:00Z,L4,control,18855,5379.71,498,2679096.91
2025-04-03T00:00:00Z,M5,control,12173,3851.97,309,1190258.34
2025-04-03T00:00:00Z,M9,control,10144,2872.44,337,968012.98
2025-04-03T00:00:00Z,N9,treatment,6057,3940.58,177,697483.22
2025-04-03T00:00:00Z,O0,control,18272,4655.72,346,1610880.2
2025-04-03T00:00:00Z,O3,control,5137,2207.73,248,547518.25
2025-04-03T00:00:00Z,P0,treatment,4909,1438.2,174,250246.55
2025-04-03T00:00:00Z,P1,control,10415,2742.41,251,688345.43
2025-04-03T00:00:00Z,P4,treatment,8211,2171.5,262,568932.93
2025-04-03T00:00:00Z,Q6,treatment,6046,1758.71,203,357017.38
2025-04-03T00:00:00Z,R3,control,8493,3143.13,341,1071807.56
2025-04-03T00:00:00Z,R8,control,5303,2151.62,216,464749.45
2025-04-03T00:00:00Z,R9,treatment,7445,1961.11,264,517732.46
2025-04-03T00:00:00Z,S3,treatment,5806,1671.07,232,387687.66
2025-04-03T00:00:00Z,S8,treatment,8060,2469.4,237,585248.11
2025-04-03T00:00:00Z,S9,treatment,7999,4221.13,221,932869.49
2025-04-03T00:00:00Z,T4,control,5698,2176.88,319,694425.05
2025-04-03T00:00:00Z,T5,control,6016,1631.38,268,437209
2025-04-03T00:00:00Z,U6,control,6602,1986.92,232,460965.31
2025-04-03T00:00:00Z,U7,treatment,5422,2159.61,333,719151.17
2025-04-03T00:00:00Z,W2,treatment,5713,2281.36,348,793912.67
2025-04-03T00:00:00Z,W6,control,6956,1621.14,352,570641.69
2025-04-03T00:00:00Z,W8,control,11183,3573.17,400,1429266.96
2025-04-03T00:00:00Z,Y1,treatment,5643,2007.36,286,574105.98
2025-04-03T00:00:00Z,Y2,control,4926,2219.88,330,732561.18
2025-04-03T00:00:00Z,Y5,treatment,3387,2401.13,248,595480.6
2025-04-03T00:00:00Z,Y8,treatment,6997,2137.22,269,574912.07
2025-04-03T00:00:00Z,Z2,treatment,6268,1925.47,290,558385.48
2025-04-03T00:00:00Z,Z5,control,7115,1735.54,363,630001.68
2025-04-04T00:00:00Z,A1,control,4838,1874.57,250,468642.16
2025-04-04T00:00:00Z,A6,control,3865,2044.25,274,560123.98
2025-04-04T00:00:00Z,A7,treatment,9154,2058.76,398,819385.14
2025-04-04T00:00:00Z,A8,control,12251,3089.7,273,843487.22
2025-04-04T00:00:00Z,B2,treatment,18408,4842.74,478,2314828.01
2025-04-04T00:00:00Z,C2,control,9332,2517.13,301,757655.25
2025-04-04T00:00:00Z,C3,treatment,10369,3373.18,213,718487.65
2025-04-04T00:00:00Z,C4,control,3972,2187.28,210,459329.82
2025-04-04T00:00:00Z,C6,treatment,11578,2960.81,455,1347169.4
2025-04-04T00:00:00Z,D5,treatment,21944,3709.43,838,3108501.57
2025-04-04T00:00:00Z,D9,treatment,4195,1378.41,222,306006.86
2025-04-04T00:00:00Z,E0,treatment,4076,2255.01,165,372076.27
2025-04-04T00:00:00Z,F0,control,4957,1723.48,288,496363.53
2025-04-04T00:00:00Z,F5,control,9087,3030.47,170,515179.65
2025-04-04T00:00:00Z,F6,treatment,5702,2058.34,282,580451.42
2025-04-04T00:00:00Z,F7,treatment,17373,4314.34,251,1082899.37
2025-04-04T00:00:00Z,F9,control,11386,3550.62,543,1927989.28
2025-04-04T00:00:00Z,H1,control,6029,2251.69,358,806104.18
2025-04-04T00:00:00Z,I6,control,6520,1801.83,268,482891.07
2025-04-04T00:00:00Z,I7,control,5535,1993.96,214,426707.3
2025-04-04T00:00:00Z,I8,treatment,5040,1783.1,279,497485.59
2025-04-04T00:00:00Z,J1,control,5311,1629.79,283,461230.66
2025-04-04T00:00:00Z,J7,treatment,6078,1657.89,224,371367.15
2025-04-04T00:00:00Z,K7,treatment,3852,2465.28,245,603994.19
2025-04-04T00:00:00Z,K8,treatment,6701,3131.99,171,535570.68
2025-04-04T00:00:00Z,L4,control,16677,4505.32,413,1860696.8
2025-04-04T00:00:00Z,M5,control,18515,5523.57,491,2712070.9
2025-04-04T00:00:00Z,M9,control,8559,3228.91,301,971902.07
2025-04-04T00:00:00Z,N9,treatment,5519,3469.67,184,638419.47
2025-04-04T00:00:00Z,O0,control,15935,5365.11,471,2526966.6
2025-04-04T00:00:00Z,O3,control,4808,1923.66,240,461679.11
2025-04-04T00:00:00Z,P0,treatment,4910,2341.61,169,395731.79
2025-04-04T00:00:00Z,P1,control,9820,2490.47,191,475680.61
2025-04-04T00:00:00Z,P4,treatment,11379,2700.48,377,1018080.01
2025-04-04T00:00:00Z,Q6,treatment,5384,1707.03,287,489917.11
2025-04-04T00:00:00Z,R3,control,12058,2974.79,386,1148270.25
2025-04-04T00:00:00Z,R8,control,6197,2159.83,268,578835.24
2025-04-04T00:00:00Z,R9,treatment,4028,1817.79,150,272668.46
2025-04-04T00:00:00Z,S3,treatment,7429,1986.23,544,1080511.05
2025-04-04T00:00:00Z,S8,treatment,6924,2920.08,231,674538.9
2025-04-04T00:00:00Z,S9,treatment,14516,3133.76,400,1253502.17
2025-04-04T00:00:00Z,T4,control,6213,1705.02,274,467175.03
2025-04-04T00:00:00Z,T5,control,5943,1856.97,307,570088.37
2025-04-04T00:00:00Z,U6,control,6198,2158.34,309,666928.46
2025-04-04T00:00:00Z,U7,treatment,5265,1726.97,304,524999.42
2025-04-04T00:00:00Z,W2,treatment,5178,2451.93,294,720866.83
2025-04-04T00:00:00Z,W6,control,6889,2158.77,360,777155.46
2025-04-04T00:00:00Z,W8,control,9717,3279.63,257,842863.79
2025-04-04T00:00:00Z,Y1,treatment,5475,1853.04,303,561471.23
2025-04-04T00:00:00Z,Y2,control,6986,2257.96,420,948342.86
2025-04-04T00:00:00Z,Y5,treatment,5138,1612.38,322,519187.27
2025-04-04T00:00:00Z,Y8,treatment,4508,2587.67,208,538236.4
2025-04-04T00:00:00Z,Z2,treatment,7555,2278.75,387,881875.21
2025-04-04T00:00:00Z,Z5,control,7727,1734.18,466,808126.48
2025-04-05T00:00:00Z,A1,control,328,1942.52,15,29137.78
2025-04-05T00:00:00Z,A6,control,254,2312.6,13,30063.83
2025-04-05T00:00:00Z,A7,treatment,540,3124.98,20,62499.53
2025-04-05T00:00:00Z,A8,control,563,3492.85,15,52392.81
2025-04-05T00:00:00Z,B2,treatment,383,4697.96,8,37583.65
2025-04-05T00:00:00Z,C2,control,525,3015.18,15,45227.73
2025-04-05T00:00:00Z,C3,treatment,551,3311.32,8,26490.58
2025-04-05T00:00:00Z,C4,control,178,1816.44,14,25430.12
2025-04-05T00:00:00Z,C6,treatment,324,3177.24,6,19063.46
2025-04-05T00:00:00Z,D5,treatment,1208,4104,38,155951.84
2025-04-05T00:00:00Z,D9,treatment,235,1712.96,11,18842.55
2025-04-05T00:00:00Z,E0,treatment,314,1651.48,15,24772.13
2025-04-05T00:00:00Z,F0,control,342,1308,17,22235.97
2025-04-05T00:00:00Z,F5,control,455,2697.73,14,37768.2
2025-04-05T00:00:00Z,F6,treatment,274,2224.18,12,26690.19
2025-04-05T00:00:00Z,F7,treatment,1206,4331.9,32,138620.82
2025-04-05T00:00:00Z,F9,control,378,1909.39,13,24822.04
2025-04-05T00:00:00Z,H1,control,383,1848.14,20,36962.75
2025-04-05T00:00:00Z,I6,control,277,1517.17,11,16688.92
2025-04-05T00:00:00Z,I7,control,178,1752.73,6,10516.39
2025-04-05T00:00:00Z,I8,treatment,209,1822.61,17,30984.4
2025-04-05T00:00:00Z,J1,control,312,1796.18,14,25146.56
2025-04-05T00:00:00Z,J7,treatment,346,2130.41,22,46869.02
2025-04-05T00:00:00Z,K7,treatment,298,1772.9,15,26593.56
2025-04-05T00:00:00Z,K8,treatment,365,3540.22,7,24781.54
2025-04-05T00:00:00Z,L4,control,727,3814.28,13,49585.66
2025-04-05T00:00:00Z,M5,control,735,4552.3,17,77389.09
2025-04-05T00:00:00Z,M9,control,583,3534.38,22,77756.3
2025-04-05T00:00:00Z,N9,treatment,470,3518.3,14,49256.16
2025-04-05T00:00:00Z,O0,control,998,5269.6,35,184436.02
2025-04-05T00:00:00Z,O3,control,276,1824.95,14,25549.35
2025-04-05T00:00:00Z,P0,treatment,204,1958.49,10,19584.89
2025-04-05T00:00:00Z,P1,control,459,2922.35,16,46757.63
2025-04-05T00:00:00Z,P4,treatment,425,2755.93,11,30315.19
2025-04-05T00:00:00Z,Q6,treatment,276,1693.96,8,13551.64
2025-04-05T00:00:00Z,R3,control,548,3721,19,70698.91
2025-04-05T00:00:00Z,R8,control,193,2229.27,14,31209.81
2025-04-05T00:00:00Z,R9,treatment,248,2142.05,7,14994.33
2025-04-05T00:00:00Z,S3,treatment,274,1964.96,12,23579.56
2025-04-05T00:00:00Z,S8,treatment,383,2201.71,5,11008.57
2025-04-05T00:00:00Z,S9,treatment,445,2690.07,17,45731.26
2025-04-05T00:00:00Z,T4,control,245,1734.38,9,15609.44
2025-04-05T00:00:00Z,T5,control,217,1897.16,12,22765.93
2025-04-05T00:00:00Z,U6,control,185,1737.69,7,12163.85
2025-04-05T00:00:00Z,U7,treatment,321,1852.91,25,46322.66
2025-04-05T00:00:00Z,W2,treatment,333,1981.51,23,45574.74
2025-04-05T00:00:00Z,W6,control,300,2088.81,16,33420.95
2025-04-05T00:00:00Z,W8,control,569,4113.28,16,65812.5
2025-04-05T00:00:00Z,Y1,treatment,262,2076.67,18,37380.05
2025-04-05T00:00:00Z,Y2,control,260,1862.35,4,7449.39
2025-04-05T00:00:00Z,Y5,treatment,233,1581.68,13,20561.9
2025-04-05T00:00:00Z,Y8,treatment,261,1800.63,27,48616.96
2025-04-05T00:00:00Z,Z2,treatment,201,2293.85,9,20644.65
2025-04-05T00:00:00Z,Z5,control,245,2571.55,10,25715.47
2025-04-06T00:00:00Z,A1,control,278,2045.28,18,36815.08
2025-04-06T00:00:00Z,A6,control,307,1971.81,18,35492.66
2025-04-06T00:00:00Z,A7,treatment,563,3701.38,5,18506.91
2025-04-06T00:00:00Z,A8,control,420,2905.34,7,20337.37
2025-04-06T00:00:00Z,B2,treatment,762,5533.26,19,105131.88
2025-04-06T00:00:00Z,C2,control,461,2744.93,19,52153.75
2025-04-06T00:00:00Z,C3,treatment,454,3204.78,16,51276.54
2025-04-06T00:00:00Z,C4,control,336,2150.09,6,12900.54
2025-04-06T00:00:00Z,C6,treatment,396,2794.58,15,41918.64
2025-04-06T00:00:00Z,D5,treatment,832,3584.68,19,68108.83
2025-04-06T00:00:00Z,D9,treatment,308,1795.03,17,30515.55
2025-04-06T00:00:00Z,E0,treatment,348,1696.74,6,10180.42
2025-04-06T00:00:00Z,F0,control,182,2278.35,14,31896.84
2025-04-06T00:00:00Z,F5,control,253,3234.85,5,16174.26
2025-04-06T00:00:00Z,F6,treatment,221,2101.22,7,14708.54
2025-04-06T00:00:00Z,F7,treatment,963,3415.65,22,75144.27
2025-04-06T00:00:00Z,F9,control,551,3381.08,11,37191.93
2025-04-06T00:00:00Z,H1,control,290,1780.55,14,24927.71
2025-04-06T00:00:00Z,I6,control,308,2270.45,13,29515.91
2025-04-06T00:00:00Z,I7,control,229,2340.97,11,25750.7
2025-04-06T00:00:00Z,I8,treatment,307,2075.91,11,22835.03
2025-04-06T00:00:00Z,J1,control,232,1861.77,9,16755.96
2025-04-06T00:00:00Z,J7,treatment,224,1394.08,16,22305.33
2025-04-06T00:00:00Z,K7,treatment,334,2195.12,10,21951.15
2025-04-06T00:00:00Z,K8,treatment,286,3035.05,4,12140.19
2025-04-06T00:00:00Z,L4,control,616,4829.47,9,43465.24
2025-04-06T00:00:00Z,M5,control,681,4455.47,17,75742.94
2025-04-06T00:00:00Z,M9,control,540,3187.95,18,57383.17
2025-04-06T00:00:00Z,N9,treatment,341,2927.07,15,43906.08
2025-04-06T00:00:00Z,O0,control,722,4342.04,19,82498.7
2025-04-06T00:00:00Z,O3,control,335,2038.98,14,28545.66
2025-04-06T00:00:00Z,P0,treatment,233,1865.55,12,22386.63
2025-04-06T00:00:00Z,P1,control,336,3533.32,13,45933.2
2025-04-06T00:00:00Z,P4,treatment,401,3570.76,16,57132.18
2025-04-06T00:00:00Z,Q6,treatment,364,1812.83,19,34443.69
2025-04-06T00:00:00Z,R3,control,475,2292.86,11,25221.47
2025-04-06T00:00:00Z,R8,control,336,2195.19,17,37318.29
2025-04-06T00:00:00Z,R9,treatment,323,2252.84,13,29286.93
2025-04-06T00:00:00Z,S3,treatment,259,2275.24,11,25027.63
2025-04-06T00:00:00Z,S8,treatment,397,2408.62,8,19268.99
2025-04-06T00:00:00Z,S9,treatment,329,3063.72,9,27573.46
2025-04-06T00:00:00Z,T4,control,259,2100.57,12,25206.84
2025-04-06T00:00:00Z,T5,control,222,2115.45,13,27500.86
2025-04-06T00:00:00Z,U6,control,296,1469.09,18,26443.56
2025-04-06T00:00:00Z,U7,treatment,280,1393.95,11,15333.5
2025-04-06T00:00:00Z,W2,treatment,235,2302.96,6,13817.78
2025-04-06T00:00:00Z,W6,control,345,1972.6,19,37479.45
2025-04-06T00:00:00Z,W8,control,358,3392.2,13,44098.6
2025-04-06T00:00:00Z,Y1,treatment,262,2476.99,10,24769.92
2025-04-06T00:00:00Z,Y2,control,249,1828.23,10,18282.29
2025-04-06T00:00:00Z,Y5,treatment,278,1512.77,20,30255.4
2025-04-06T00:00:00Z,Y8,treatment,269,2346.93,12,28163.1
2025-04-06T00:00:00Z,Z2,treatment,249,2256.99,13,29340.91
2025-04-06T00:00:00Z,Z5,control,247,1964.09,13,25533.15
2025-04-07T00:00:00Z,A1,control,5561,2272.57,300,681770.81
2025-04-07T00:00:00Z,A6,control,4304,1727.36,223,385201.72
2025-04-07T00:00:00Z,A7,treatment,10198,2266.91,399,904496.3
2025-04-07T00:00:00Z,A8,control,8199,3769.47,191,719969.52
2025-04-07T00:00:00Z,B2,treatment,15622,4457.71,342,1524535.64
2025-04-07T00:00:00Z,C2,control,7438,2721.11,229,623134.59
2025-04-07T00:00:00Z,C3,treatment,8147,2429.5,348,845464.31
2025-04-07T00:00:00Z,C4,control,5663,2410.01,380,915805.02
2025-04-07T00:00:00Z,C6,treatment,8657,3436.22,219,752531.34
2025-04-07T00:00:00Z,D5,treatment,22089,4787.09,399,1910049.66
2025-04-07T00:00:00Z,D9,treatment,4658,2179.59,191,416302.18
2025-04-07T00:00:00Z,E0,treatment,5030,1935.13,211,408312.92
2025-04-07T00:00:00Z,F0,control,5684,1934.42,129,249540.31
2025-04-07T00:00:00Z,F5,control,9998,3099.72,351,1088001.41
2025-04-07T00:00:00Z,F6,treatment,4481,1988.47,234,465302.17
2025-04-07T00:00:00Z,F7,treatment,17440,4467.74,356,1590515.85
2025-04-07T00:00:00Z,F9,control,7393,2558.75,157,401724.4
2025-04-07T00:00:00Z,H1,control,5024,1638.77,223,365446.41
2025-04-07T00:00:00Z,I6,control,4994,1641.21,183,300341.95
2025-04-07T00:00:00Z,I7,control,3448,2881.83,143,412101.46
2025-04-07T00:00:00Z,I8,treatment,6979,2255.48,311,701453.24
2025-04-07T00:00:00Z,J1,control,6033,1535.96,267,410100.3
2025-04-07T00:00:00Z,J7,treatment,3594,1606,205,329230.13
2025-04-07T00:00:00Z,K7,treatment,5328,2636.75,183,482524.34
2025-04-07T00:00:00Z,K8,treatment,7622,3811.37,159,606007.36
2025-04-07T00:00:00Z,L4,control,18243,3171.26,549,1741021.55
2025-04-07T00:00:00Z,M5,control,16618,5774.19,452,2609933.5
2025-04-07T00:00:00Z,M9,control,11553,2638.73,300,791619.41
2025-04-07T00:00:00Z,N9,treatment,8676,2630.14,230,604931.25
2025-04-07T00:00:00Z,O0,control,19313,4918.45,372,1829663.5
2025-04-07T00:00:00Z,O3,control,5450,2523.7,259,653638.48
2025-04-07T00:00:00Z,P0,treatment,5920,2036.18,298,606780.59
2025-04-07T00:00:00Z,P1,control,9641,2644.07,202,534102.29
2025-04-07T00:00:00Z,P4,treatment,7836,3245.85,275,892609.43
2025-04-07T00:00:00Z,Q6,treatment,5939,1832.58,237,434321.98
2025-04-07T00:00:00Z,R3,control,10877,2863.43,267,764536.44
2025-04-07T00:00:00Z,R8,control,5199,2205.09,236,520401.13
2025-04-07T00:00:00Z,R9,treatment,5679,1781.01,210,374011.68
2025-04-07T00:00:00Z,S3,treatment,4671,1311.59,226,296420.16
2025-04-07T00:00:00Z,S8,treatment,10305,2724.16,293,798178.16
2025-04-07T00:00:00Z,S9,treatment,6137,3398.76,123,418047.75
2025-04-07T00:00:00Z,T4,control,4400,2227.69,239,532418.75
2025-04-07T00:00:00Z,T5,control,5986,2025.74,274,555053.19
2025-04-07T00:00:00Z,U6,control,4538,1763.68,326,574958.12
2025-04-07T00:00:00Z,U7,treatment,4079,2430.52,200,486104.72
2025-04-07T00:00:00Z,W2,treatment,5172,2092.58,184,385034.78
2025-04-07T00:00:00Z,W6,control,4061,2099.86,146,306578.84
2025-04-07T00:00:00Z,W8,control,9416,1998.62,279,557614.1
2025-04-07T00:00:00Z,Y1,treatment,6140,1670.95,222,370950.22
2025-04-07T00:00:00Z,Y2,control,5483,2321.76,215,499178.61
2025-04-07T00:00:00Z,Y5,treatment,6108,2239.05,255,570958.88
2025-04-07T00:00:00Z,Y8,treatment,6021,1607.02,257,413004.83
2025-04-07T00:00:00Z,Z2,treatment,4422,2167.5,252,546209.63
2025-04-07T00:00:00Z,Z5,control,5555,2111.32,392,827637.52
